uuid,name,stateId,stateCode,stateName,countryId,countryCode,countryName,latitude,longitude,wikiDataId
56133,Zugló,1064,BU,Budapest,99,HU,Hungary,47.51758,19.10549,Q228445
55184,Algyő,1031,CS,Csongrád County,99,HU,Hungary,46.33472,20.20849,Q646699
55192,Apátfalva,1031,CS,Csongrád County,99,HU,Hungary,46.16667,20.58333,Q774368
56143,Ásotthalom,1031,CS,Csongrád County,99,HU,Hungary,46.19875,19.78334,Q288772
55207,Baks,1031,CS,Csongrád County,99,HU,Hungary,46.54297,20.10213,Q247669
55228,Balástya,1031,CS,Csongrád County,99,HU,Hungary,46.42277,20.00816,Q789832
55257,Bordány,1031,CS,Csongrád County,99,HU,Hungary,46.31843,19.92306,Q509196
55326,Csanádpalota,1031,CS,Csongrád County,99,HU,Hungary,46.25,20.73333,Q870608
55324,Csanytelek,1031,CS,Csongrád County,99,HU,Hungary,46.59501,20.12342,Q652132
55328,Csengele,1031,CS,Csongrád County,99,HU,Hungary,46.54234,19.86358,Q871583
55337,Csongrád,1031,CS,Csongrád County,99,HU,Hungary,46.71332,20.14241,Q649214
55338,Csongrádi Járás,1031,CS,Csongrád County,99,HU,Hungary,46.66146,20.08792,Q853114
55359,Deszk,1031,CS,Csongrád County,99,HU,Hungary,46.21802,20.24322,Q904442
55365,Domaszék,1031,CS,Csongrád County,99,HU,Hungary,46.24917,20.01111,Q908081
55434,Fábiánsebestyén,1031,CS,Csongrád County,99,HU,Hungary,46.68333,20.46667,Q1004527
55438,Földeák,1031,CS,Csongrád County,99,HU,Hungary,46.31667,20.5,Q933653
55432,Forráskút,1031,CS,Csongrád County,99,HU,Hungary,46.36528,19.90973,Q685121
55521,Hódmezővásárhely,1031,CS,Csongrád County,99,HU,Hungary,46.41667,20.33333,Q124375
55522,Hódmezővásárhelyi Járás,1031,CS,Csongrád County,99,HU,Hungary,46.43301,20.37598,Q853858
55610,Kistelek,1031,CS,Csongrád County,99,HU,Hungary,46.4725,19.97972,Q855529
55611,Kisteleki Járás,1031,CS,Csongrád County,99,HU,Hungary,46.48835,19.99568,Q853898
55614,Kiszombor,1031,CS,Csongrád County,99,HU,Hungary,46.18333,20.43333,Q1112590
55677,Makó,1031,CS,Csongrád County,99,HU,Hungary,46.21667,20.48333,Q240504
55678,Makói Járás,1031,CS,Csongrád County,99,HU,Hungary,46.26698,20.542,Q920588
55681,Maroslele,1031,CS,Csongrád County,99,HU,Hungary,46.26667,20.35,Q1165687
55704,Mindszent,1031,CS,Csongrád County,99,HU,Hungary,46.52362,20.19038,Q933424
55734,Mórahalmi Járás,1031,CS,Csongrád County,99,HU,Hungary,46.2684,19.82256,Q268820
55735,Mórahalom,1031,CS,Csongrád County,99,HU,Hungary,46.21806,19.8851,Q946769
56152,Ópusztaszer,1031,CS,Csongrád County,99,HU,Hungary,46.48592,20.08722,Q293086
55835,Pusztaszer,1031,CS,Csongrád County,99,HU,Hungary,46.55083,19.98823,Q977829
55881,Röszke,1031,CS,Csongrád County,99,HU,Hungary,46.18796,20.03372,Q682563
55868,Ruzsa,1031,CS,Csongrád County,99,HU,Hungary,46.28806,19.74714,Q1184414
55980,Sándorfalva,1031,CS,Csongrád County,99,HU,Hungary,46.36087,20.09889,Q933775
55923,Szatymaz,1031,CS,Csongrád County,99,HU,Hungary,46.34306,20.0402,Q1184341
55925,Szeged,1031,CS,Csongrád County,99,HU,Hungary,46.253,20.14824,Q81581
55926,Szegedi Járás,1031,CS,Csongrád County,99,HU,Hungary,46.29536,20.13758,Q260215
55929,Szegvár,1031,CS,Csongrád County,99,HU,Hungary,46.5874,20.22408,Q594757
55976,Székkutas,1031,CS,Csongrád County,99,HU,Hungary,46.5,20.53333,Q938117
55936,Szentes,1031,CS,Csongrád County,99,HU,Hungary,46.65834,20.2608,Q377834
55937,Szentesi Járás,1031,CS,Csongrád County,99,HU,Hungary,46.66005,20.37314,Q921275
56081,Tömörkény,1031,CS,Csongrád County,99,HU,Hungary,46.61716,20.04357,Q933430
56167,Üllés,1031,CS,Csongrád County,99,HU,Hungary,46.33611,19.84454,Q538202
56136,Zákányszék,1031,CS,Csongrád County,99,HU,Hungary,46.27453,19.88975,Q1184548
56130,Zsombó,1031,CS,Csongrád County,99,HU,Hungary,46.32566,19.97464,Q1184540
55168,Aba,1044,FE,Fejér County,99,HU,Hungary,47.02907,18.52172,Q304274
55175,Adony,1044,FE,Fejér County,99,HU,Hungary,47.1194,18.86493,Q366220
55181,Alap,1044,FE,Fejér County,99,HU,Hungary,46.79915,18.68938,Q575707
55205,Bakonycsernye,1044,FE,Fejér County,99,HU,Hungary,47.32395,18.07509,Q371153
55229,Baracs,1044,FE,Fejér County,99,HU,Hungary,46.88202,18.90658,Q790169
55230,Baracska,1044,FE,Fejér County,99,HU,Hungary,47.28225,18.75853,Q675566
55246,Bicske,1044,FE,Fejér County,99,HU,Hungary,47.48419,18.64404,Q3599
55247,Bicskei Járás,1044,FE,Fejér County,99,HU,Hungary,47.4338,18.56757,Q794634
55250,Bodajk,1044,FE,Fejér County,99,HU,Hungary,47.32352,18.23312,Q263626
55314,Cece,1044,FE,Fejér County,99,HU,Hungary,46.77056,18.62826,Q378836
55345,Csákvár,1044,FE,Fejér County,99,HU,Hungary,47.39184,18.46501,Q875122
55387,Dég,1044,FE,Fejér County,99,HU,Hungary,46.86807,18.45042,Q912764
56139,dunaújváros,1044,FE,Fejér County,99,HU,Hungary,46.96737,18.93288,Q187812
55382,Dunaújvárosi Járás,1044,FE,Fejér County,99,HU,Hungary,47.02801,18.82997,Q549258
55403,Előszállás,1044,FE,Fejér County,99,HU,Hungary,46.83094,18.83481,Q989222
55408,Enying,1044,FE,Fejér County,99,HU,Hungary,46.93046,18.24202,Q632146
55409,Enyingi Járás,1044,FE,Fejér County,99,HU,Hungary,46.8724,18.30975,Q659118
55410,Ercsi,1044,FE,Fejér County,99,HU,Hungary,47.25194,18.89623,Q855040
55414,Etyek,1044,FE,Fejér County,99,HU,Hungary,47.44794,18.75328,Q204834
55422,Fehérvárcsurgó,1044,FE,Fejér County,99,HU,Hungary,47.29349,18.2646,Q997777
55471,Gárdony,1044,FE,Fejér County,99,HU,Hungary,47.20942,18.63607,Q642031
55472,Gárdonyi Járás,1044,FE,Fejér County,99,HU,Hungary,47.22785,18.63622,Q853097
55530,Iváncsa,1044,FE,Fejér County,99,HU,Hungary,47.1567,18.8203,Q1089641
55638,Káloz,1044,FE,Fejér County,99,HU,Hungary,46.95464,18.48259,Q1075976
55640,Kápolnásnyék,1044,FE,Fejér County,99,HU,Hungary,47.24004,18.67564,Q1066039
55593,Kincsesbánya,1044,FE,Fejér County,99,HU,Hungary,47.26444,18.2779,Q1108750
55604,Kisláng,1044,FE,Fejér County,99,HU,Hungary,46.95744,18.38813,Q1111189
55653,Lajoskomárom,1044,FE,Fejér County,99,HU,Hungary,46.84201,18.33763,Q1127495
55659,Lepsény,1044,FE,Fejér County,99,HU,Hungary,46.99036,18.24357,Q370974
55665,Lovasberény,1044,FE,Fejér County,99,HU,Hungary,47.30997,18.55177,Q951765
55722,Mány,1044,FE,Fejér County,99,HU,Hungary,47.53352,18.65627,Q1185341
55682,Martonvásár,1044,FE,Fejér County,99,HU,Hungary,47.31601,18.79045,Q933641
55683,Martonvásári Járás,1044,FE,Fejér County,99,HU,Hungary,47.2904,18.79945,Q852256
55691,Mezőfalva,1044,FE,Fejér County,99,HU,Hungary,46.93184,18.77177,Q1072292
55698,Mezőszilas,1044,FE,Fejér County,99,HU,Hungary,46.81109,18.47789,Q1176573
55733,Mór,1044,FE,Fejér County,99,HU,Hungary,47.37787,18.20353,Q680963
55736,Móri Járás,1044,FE,Fejér County,99,HU,Hungary,47.34685,18.19838,Q659414
55839,Pákozd,1044,FE,Fejér County,99,HU,Hungary,47.21369,18.53306,Q1084400
55848,Pázmánd,1044,FE,Fejér County,99,HU,Hungary,47.28755,18.65356,Q372938
55814,Perkáta,1044,FE,Fejér County,99,HU,Hungary,47.04701,18.78734,Q339890
55828,Polgárdi,1044,FE,Fejér County,99,HU,Hungary,47.06099,18.302,Q932806
55834,Pusztaszabolcs,1044,FE,Fejér County,99,HU,Hungary,47.13718,18.76704,Q935250
55836,Pusztavám,1044,FE,Fejér County,99,HU,Hungary,47.42948,18.22648,Q1095334
55870,Rácalmás,1044,FE,Fejér County,99,HU,Hungary,47.02263,18.94056,Q1075327
55871,Ráckeresztúr,1044,FE,Fejér County,99,HU,Hungary,47.2736,18.83343,Q261855
55981,Sárbogárd,1044,FE,Fejér County,99,HU,Hungary,46.88692,18.62041,Q593314
55982,Sárbogárdi Járás,1044,FE,Fejér County,99,HU,Hungary,46.84036,18.60723,Q852250
55983,Sárkeresztúr,1044,FE,Fejér County,99,HU,Hungary,47.0054,18.54391,Q1073406
55985,Sárosd,1044,FE,Fejér County,99,HU,Hungary,47.04273,18.64357,Q1084388
55989,Sárszentmihály,1044,FE,Fejér County,99,HU,Hungary,47.15321,18.33879,Q1084379
55896,Seregélyes,1044,FE,Fejér County,99,HU,Hungary,47.1105,18.565,Q920824
55908,Soponya,1044,FE,Fejér County,99,HU,Hungary,47.01485,18.45343,Q1084395
55911,Szabadbattyán,1044,FE,Fejér County,99,HU,Hungary,47.11902,18.36823,Q1095006
55969,Szárliget,1044,FE,Fejér County,99,HU,Hungary,47.51581,18.4948,Q1186590
55974,Székesfehérvár,1044,FE,Fejér County,99,HU,Hungary,47.18995,18.41034,Q130212
55975,Székesfehérvári Járás,1044,FE,Fejér County,99,HU,Hungary,47.16531,18.41349,Q853167
56108,Vál,1044,FE,Fejér County,99,HU,Hungary,47.36264,18.67931,Q431919
56096,Velence,1044,FE,Fejér County,99,HU,Hungary,47.23855,18.65484,Q1065977
56137,Zámoly,1044,FE,Fejér County,99,HU,Hungary,47.31667,18.4081,Q1084371
55171,Abda,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.69464,17.54489,Q479596
56142,Ágfalva,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.68991,16.51658,Q249575
56144,Ásványráró,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.82733,17.49418,Q1075646
55206,Bakonyszentlászló,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.38901,17.80321,Q789029
55236,Beled,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.46594,17.09294,Q792243
55312,Bőny,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.65,17.86977,Q855792
55313,Bősárkány,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.68821,17.25,Q855816
55340,Csorna,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.61155,17.25012,Q843001
55341,Csornai Járás,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.58403,17.26041,Q874532
55418,Farád,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.60633,17.20024,Q996627
55427,Fertőd,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.62173,16.87088,Q667208
55428,Fertőrákos,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.72017,16.6504,Q766583
55429,Fertőszentmiklós,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.58996,16.87517,Q1000813
55466,Győr,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.68333,17.63512,Q134494
55467,Győri Járás,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.67273,17.67936,Q1030726
55468,Győrszemere,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.55256,17.56356,Q1030750
55469,Győrújbarát,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.60643,17.64875,Q290366
55495,Halászi,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.8893,17.32615,Q580088
55539,Jánossomorja,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.78621,17.13603,Q911550
55563,Kapuvár,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.59224,17.02886,Q783255
55564,Kapuvári Járás,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.56705,17.04056,Q681098
55592,Kimle,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.81726,17.36642,Q1089628
55645,Kóny,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.63053,17.35717,Q427433
55668,Lébény,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.73574,17.39076,Q1160417
55702,Mihályi,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.51384,17.09507,Q283505
55714,Mosonmagyaróvár,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.86789,17.26994,Q207406
55715,Mosonmagyaróvári Járás,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.85767,17.28212,Q921261
55716,Mosonszentmiklós,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.72778,17.42784,Q922488
55742,Nagycenk,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.60435,16.69732,Q370831
55793,Nyúl,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.59047,17.68904,Q935309
56159,Öttevény,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.71946,17.48474,Q1089740
55808,Pannonhalma,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.54946,17.75535,Q650015
55809,Pannonhalmi Járás,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.45571,17.81335,Q15275777
55854,Pér,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.61153,17.80632,Q426000
55869,Rábapatona,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.63224,17.48004,Q367101
55861,Rajka,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.99643,17.19821,Q1009081
55909,Sopron,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.68501,16.59049,Q168648
55910,Soproni Járás,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.60385,16.75654,Q694723
55920,Szany,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.46423,17.30402,Q1184662
56074,Tét,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.51922,17.50802,Q632080
56075,Téti Járás,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.51515,17.51612,Q266289
56080,Töltéstava,1042,GS,Győr-Moson-Sopron County,99,HU,Hungary,47.62609,17.73376,Q284939
55202,Bagamér,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.44882,21.989,Q788427
55226,Balmazújváros,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.61667,21.35,Q789510
55227,Balmazújvárosi Járás,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.6184,21.14882,Q15129766
55290,Báránd,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.3,21.23333,Q287635
55239,Berettyóújfalu,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.21667,21.55,Q793405
55240,Berettyóújfalui Járás,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.14109,21.55233,Q793389
55248,Biharkeresztes,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.13333,21.71667,Q177042
55249,Biharnagybajom,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.21667,21.23333,Q794837
55349,Csökmő,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.03333,21.3,Q591468
55353,Debrecen,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.53333,21.63333,Q79880
55354,Debreceni Járás,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.52706,21.66869,Q903107
55357,Derecske,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.35,21.56667,Q781435
55358,Derecskei Járás,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.38194,21.74836,Q635166
55393,Ebes,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.46667,21.5,Q743124
55401,Egyek,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.63333,20.9,Q944327
55437,Földes,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.3,21.36667,Q260132
55479,Görbeháza,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.83333,21.23333,Q685324
55480,Hadjúszoboszlói Járás,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.4811,21.31,Q831178
55481,Hajdúbagos,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.39295,21.66551,Q773722
55482,Hajdúböszörmény,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.66667,21.51667,Q679224
55483,Hajdúböszörményi Járás,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.74,21.5,Q831062
55484,Hajdúdorog,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.81667,21.5,Q252325
55485,Hajdúhadház,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.68333,21.66667,Q911530
55486,Hajdúhadházi Járás,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.67,21.7,Q282274
55487,Hajdúnánás,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.85,21.43333,Q739304
55488,Hajdúnánási Járás,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.8335,21.25256,Q14425545
55491,Hajdúsámson,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.6,21.76667,Q911650
55489,Hajdúszoboszló,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.45,21.4,Q830404
55490,Hajdúszovát,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.38333,21.48333,Q537859
55515,Hortobágy,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.58278,21.15108,Q10719398
55517,Hosszúpályi,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.39303,21.7328,Q1021859
55555,Kaba,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.35,21.28333,Q247387
55621,Komádi,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47,21.5,Q591386
55623,Konyár,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.31667,21.66667,Q1089253
55669,Létavértes,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.38333,21.9,Q911517
55703,Mikepércs,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.45,21.63333,Q1177020
55713,Monostorpályi,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.4,21.78333,Q947311
55794,Nádudvar,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.41667,21.16667,Q933389
55760,Nagyrábé,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.2,21.33333,Q1021867
55792,Nyírábrány,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.55311,22.02401,Q737046
55770,Nyíracsád,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.6033,21.97208,Q377879
55771,Nyíradony,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.69746,21.91878,Q375862
55772,Nyíradonyi Járás,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.57873,22.01381,Q14424877
55787,Nyírmártonfalva,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.58333,21.9,Q1185652
55826,Pocsaj,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.28333,21.81667,Q281575
55827,Polgár,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.86667,21.11667,Q2419449
55859,Püspökladány,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.31667,21.11667,Q842934
55860,Püspökladányi Járás,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.31279,21.21177,Q831002
55992,Sáránd,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.4,21.63333,Q1185440
55988,Sárrétudvari,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.23333,21.2,Q1021667
56073,Téglás,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.71667,21.68333,Q916679
56026,Tiszacsege,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.7,21,Q962014
56110,Vámospércs,1063,HB,Hajdú-Bihar County,99,HU,Hungary,47.53333,21.9,Q537690
55169,Abasár,1040,HE,Heves County,99,HU,Hungary,47.79705,20.00324,Q368326
55176,Adács,1040,HE,Heves County,99,HU,Hungary,47.6921,19.97696,Q506654
55188,Andornaktálya,1040,HE,Heves County,99,HU,Hungary,47.85,20.41667,Q760889
55190,Apc,1040,HE,Heves County,99,HU,Hungary,47.79419,19.69429,Q773393
55302,Bélapátfalva,1040,HE,Heves County,99,HU,Hungary,48.05,20.36667,Q258884
55303,Bélapátfalvai Járás,1040,HE,Heves County,99,HU,Hungary,48.06386,20.36163,Q831098
55244,Besenyőtelek,1040,HE,Heves County,99,HU,Hungary,47.7,20.43333,Q794014
55253,Boldog,1040,HE,Heves County,99,HU,Hungary,47.60285,19.68839,Q654560
55346,Csány,1040,HE,Heves County,99,HU,Hungary,47.64829,19.82972,Q672245
55371,Domoszló,1040,HE,Heves County,99,HU,Hungary,47.83333,20.11667,Q780659
55395,Ecséd,1040,HE,Heves County,99,HU,Hungary,47.73267,19.76696,Q282039
55398,Eger,1040,HE,Heves County,99,HU,Hungary,47.90265,20.37329,Q167109
55399,Egerszalók,1040,HE,Heves County,99,HU,Hungary,47.86667,20.33333,Q987849
55400,Egri Járás,1040,HE,Heves County,99,HU,Hungary,47.92961,20.37383,Q854361
55412,Erdőtelek,1040,HE,Heves County,99,HU,Hungary,47.68333,20.31667,Q249661
55425,Felsőtárkány,1040,HE,Heves County,99,HU,Hungary,47.96667,20.41667,Q514643
55441,Füzesabony,1040,HE,Heves County,99,HU,Hungary,47.75,20.41667,Q911642
55442,Füzesabonyi Járás,1040,HE,Heves County,99,HU,Hungary,47.72671,20.42875,Q853176
55459,Gyöngyös,1040,HE,Heves County,99,HU,Hungary,47.78257,19.928,Q209983
55460,Gyöngyöshalász,1040,HE,Heves County,99,HU,Hungary,47.74161,19.92876,Q729853
55461,Gyöngyösi Járás,1040,HE,Heves County,99,HU,Hungary,47.79079,19.9543,Q853127
55462,Gyöngyöspata,1040,HE,Heves County,99,HU,Hungary,47.81505,19.78925,Q1030385
55463,Gyöngyössolymos,1040,HE,Heves County,99,HU,Hungary,47.81724,19.93619,Q784268
55464,Gyöngyöstarján,1040,HE,Heves County,99,HU,Hungary,47.81369,19.86724,Q1030405
55500,Hatvan,1040,HE,Heves County,99,HU,Hungary,47.66667,19.68333,Q629849
55501,Hatvani Járás,1040,HE,Heves County,99,HU,Hungary,47.69468,19.72852,Q16629260
55509,Heréd,1040,HE,Heves County,99,HU,Hungary,47.70638,19.63314,Q771769
55510,Heves,1040,HE,Heves County,99,HU,Hungary,47.6,20.28333,Q855011
55511,Hevesi Járás,1040,HE,Heves County,99,HU,Hungary,47.61535,20.31739,Q854348
55514,Hort,1040,HE,Heves County,99,HU,Hungary,47.69081,19.7893,Q10719398
55635,Kál,1040,HE,Heves County,99,HU,Hungary,47.73333,20.26667,Q1043477
55571,Karácsond,1040,HE,Heves County,99,HU,Hungary,47.72962,20.03076,Q278275
55586,Kerecsend,1040,HE,Heves County,99,HU,Hungary,47.8,20.35,Q1070818
55601,Kisköre,1040,HE,Heves County,99,HU,Hungary,47.5,20.5,Q222242
55620,Kompolt,1040,HE,Heves County,99,HU,Hungary,47.73333,20.25,Q936331
55671,Lőrinci,1040,HE,Heves County,99,HU,Hungary,47.73295,19.67867,Q1088716
55676,Maklár,1040,HE,Heves County,99,HU,Hungary,47.8,20.41667,Q521373
55724,Mátraderecske,1040,HE,Heves County,99,HU,Hungary,47.95,20.08333,Q603285
55761,Nagyréde,1040,HE,Heves County,99,HU,Hungary,47.76543,19.84819,Q371004
55802,Ostoros,1040,HE,Heves County,99,HU,Hungary,47.86667,20.43333,Q1071246
55810,Parád,1040,HE,Heves County,99,HU,Hungary,47.92323,20.02972,Q935066
55811,Parádsasvár,1040,HE,Heves County,99,HU,Hungary,47.9126,19.97709,Q1185447
55856,Pétervására,1040,HE,Heves County,99,HU,Hungary,48.01667,20.1,Q185719
55857,Pétervásárai Járás,1040,HE,Heves County,99,HU,Hungary,48.00589,20.09466,Q733824
55816,Petőfibánya,1040,HE,Heves County,99,HU,Hungary,47.7696,19.69988,Q1185245
55831,Poroszló,1040,HE,Heves County,99,HU,Hungary,47.65,20.66667,Q780264
55863,Recsk,1040,HE,Heves County,99,HU,Hungary,47.93333,20.11667,Q582533
55880,Rózsaszentmárton,1040,HE,Heves County,99,HU,Hungary,47.782,19.7421,Q1072238
55900,Sirok,1040,HE,Heves County,99,HU,Hungary,47.93333,20.2,Q1089593
55957,Szihalom,1040,HE,Heves County,99,HU,Hungary,47.76667,20.48333,Q782269
55960,Szilvásvárad,1040,HE,Heves County,99,HU,Hungary,48.1,20.4,Q1089496
56013,Tarnalelesz,1040,HE,Heves County,99,HU,Hungary,48.05,20.18333,Q1185533
56014,Tarnaörs,1040,HE,Heves County,99,HU,Hungary,47.59499,20.05254,Q1072281
56040,Tiszanána,1040,HE,Heves County,99,HU,Hungary,47.56667,20.53333,Q543964
56109,Vámosgyörk,1040,HE,Heves County,99,HU,Hungary,47.68429,19.92924,Q375741
56098,Verpelét,1040,HE,Heves County,99,HU,Hungary,47.85,20.23333,Q1047661
56119,Zagyvaszántó,1040,HE,Heves County,99,HU,Hungary,47.77703,19.67092,Q1072177
55173,Abádszalók,1043,JN,Jász-Nagykun-Szolnok County,99,HU,Hungary,47.46667,20.6,Q336820
55182,Alattyán,1043,JN,Jász-Nagykun-Szolnok County,99,HU,Hungary,47.42705,20.04219,Q576157
55243,Besenyszög,1043,JN,Jász-Nagykun-Szolnok County,99,HU,Hungary,47.3,20.26667,Q793988
55320,Cibakháza,1043,JN,Jász-Nagykun-Szolnok County,99,HU,Hungary,46.95976,20.19753,Q867175
55333,Cserkeszőlő,1043,JN,Jász-Nagykun-Szolnok County,99,HU,Hungary,46.8632,20.18701,Q872113
55419,Fegyvernek,1043,JN,Jász-Nagykun-Szolnok County,99,HU,Hungary,47.26667,20.53333,Q997079
55537,Jánoshida,1043,JN,Jász-Nagykun-Szolnok County,99,HU,Hungary,47.38333,20.06667,Q585316
55541,Jászalsószentgyörgy,1043,JN,Jász-Nagykun-Szolnok County,99,HU,Hungary,47.36667,20.1,Q1102526
55542,Jászapáti,1043,JN,Jász-Nagykun-Szolnok County,99,HU,Hungary,47.51667,20.15,Q240026
55543,Jászapáti Járás,1043,JN,Jász-Nagykun-Szolnok County,99,HU,Hungary,47.46126,20.06567,Q1102512
55553,Jászárokszállás,1043,JN,Jász-Nagykun-Szolnok County,99,HU,Hungary,47.64238,19.98038,Q933597
55544,Jászberény,1043,JN,Jász-Nagykun-Szolnok County,99,HU,Hungary,47.5,19.91667,Q281371
55545,Jászberényi Járás,1043,JN,Jász-Nagykun-Szolnok County,99,HU,Hungary,47.565,19.86887,Q854302
55546,Jászdózsa,1043,JN,Jász-Nagykun-Szolnok County,99,HU,Hungary,47.5661,20.01534,Q1102540
55547,Jászjákóhalma,1043,JN,Jász-Nagykun-Szolnok County,99,HU,Hungary,47.52038,19.99086,Q509856
55549,Jászkisér,1043,JN,Jász-Nagykun-Szolnok County,99,HU,Hungary,47.45,20.21667,Q1096156
55550,Jászladány,1043,JN,Jász-Nagykun-Szolnok County,99,HU,Hungary,47.36667,20.16667,Q1102564
55551,Jászszentandrás,1043,JN,Jász-Nagykun-Szolnok County,99,HU,Hungary,47.58333,20.18333,Q527857
55567,Karcag,1043,JN,Jász-Nagykun-Szolnok County,99,HU,Hungary,47.31667,20.93333,Q756273
55568,Karcagi Járás,1043,JN,Jász-Nagykun-Szolnok County,99,HU,Hungary,47.28583,20.84218,Q853885
55584,Kenderes,1043,JN,Jász-Nagykun-Szolnok County,99,HU,Hungary,47.25,20.68333,Q655417
